,price,area,status,bhk,location,builder,bath
0,261.0,1548,Ready to move,3,Adyar,other,2.0
1,278.0,1652,Ready to move,3,Adyar,other,2.0
2,274.0,1627,Ready to move,3,Adyar,other,2.0
3,210.0,1381,Under Construction,3,Adyar,seller,3.0
6,230.0,1755,Under Construction,3,Adyar,HomeFirst,3.0
7,321.0,2380,Ready to move,3,Adyar,HomeFirst,3.0
8,517.0,2348,Ready to move,3,Alwarpet,Olympia Group,2.0
9,545.0,2476,Ready to move,3,Alwarpet,Olympia Group,2.0
10,612.0,2781,Ready to move,4,Alwarpet,Olympia Group,3.0
11,597.0,2713,Ready to move,4,Alwarpet,Olympia Group,3.0
12,481.0,2291,Ready to move,3,Alwarpet,Vinay Asrani,3.0
13,417.0,1989,Ready to move,3,Alwarpet,Vinay Asrani,3.0
14,903.0,4302,Ready to move,4,Alwarpet,Vinay Asrani,3.0
15,903.0,4302,Ready to move,4,Alwarpet,Vinay Asrani,3.0
16,416.0,2315,Under Construction,3,Alwarpet,seller,3.0
17,323.0,1850,Under Construction,3,Alwarpet,HomeFirst,3.0
18,49.0,1028,Ready to move,2,Ambattur,other,2.0
19,67.0,1195,Ready to move,3,Ambattur,other,2.0
20,33.0,601,Ready to move,1,Ambattur,other,1.0
21,79.0,1440,Under Construction,3,Ambattur,seller,3.0
22,40.44,834,Under Construction,2,Ambattur,seller,2.0
23,59.17,1220,Under Construction,2,Ambattur,seller,2.0
24,59.17,1220,Under Construction,2,Ambattur,seller,2.0
25,37.34,770,Under Construction,2,Ambattur,seller,2.0
26,37.35,770,Under Construction,2,Ambattur,seller,2.0
27,40.44,834,Under Construction,2,Ambattur,seller,2.0
28,42.19,870,Under Construction,2,Ambattur,seller,2.0
29,37.34,770,Under Construction,2,Ambattur,seller,2.0
30,41.12,848,Under Construction,2,Ambattur,seller,2.0
31,37.34,770,Under Construction,2,Ambattur,seller,2.0
32,80.0,1527,Ready to move,3,Ambattur,ARB HOMES,2.0
33,53.0,1012,Ready to move,2,Ambattur,ARB HOMES,2.0
34,42.19,870,Under Construction,2,Ambattur,seller,2.0
35,37.34,770,Under Construction,2,Ambattur,seller,2.0
36,42.19,870,Under Construction,2,Ambattur,seller,2.0
37,37.34,770,Under Construction,2,Ambattur,seller,2.0
38,42.19,870,Under Construction,2,Ambattur,seller,2.0
39,37.34,770,Under Construction,2,Ambattur,seller,2.0
40,40.44,834,Under Construction,2,Ambattur,seller,2.0
41,41.12,848,Under Construction,2,Ambattur,seller,2.0
42,42.19,870,Under Construction,2,Ambattur,seller,2.0
43,37.34,770,Under Construction,2,Ambattur,seller,2.0
44,40.44,834,Under Construction,2,Ambattur,seller,2.0
45,240.0,1500,Ready to move,3,Anna Nagar,other,3.0
46,224.0,1450,Under Construction,3,Anna Nagar,other,2.0
47,240.0,1500,Under Construction,3,Anna Nagar,other,2.0
48,158.0,1025,Under Construction,2,Anna Nagar,other,1.0
49,242.0,1565,Ready to move,3,Anna Nagar,India Builders Limited,2.0
50,240.0,1500,Under Construction,3,Anna Nagar,other,2.0
51,240.0,1500,Under Construction,3,Anna Nagar,other,2.0
52,240.0,1500,Under Construction,3,Anna Nagar,other,2.0
53,191.0,1235,Under Construction,3,Anna Nagar,other,2.0
54,221.0,1250,Under Construction,3,Anna Nagar,India Builders Limited,2.0
55,266.0,1540,Under Construction,3,Anna Nagar,India Builders Limited,2.0
56,264.0,1500,Under Construction,3,Anna Nagar,India Builders Limited,3.0
57,220.0,1500,Ready to move,3,Anna Nagar,seller,2.0
58,230.0,1590,Ready to move,3,Anna Nagar,seller,3.0
59,320.0,2130,Ready to move,3,Anna Nagar,HomeFirst,3.0
60,205.0,1283,Ready to move,3,Anna Nagar,HomeFirst,3.0
61,58.43,1113,Under Construction,2,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,1.0
62,54.96,1047,Under Construction,2,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,1.0
63,58.43,1113,Under Construction,2,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,1.0
64,54.81,1044,Under Construction,2,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,1.0
65,54.96,1047,Under Construction,2,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,1.0
66,58.43,1113,Under Construction,2,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,1.0
67,54.81,1044,Under Construction,2,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,1.0
68,54.96,1047,Under Construction,2,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,1.0
69,54.81,1044,Under Construction,2,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,1.0
70,50.76,967,Under Construction,2,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,1.0
71,50.76,967,Under Construction,2,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,1.0
72,58.9,1122,Under Construction,2,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,1.0
73,58.9,1122,Under Construction,2,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,1.0
74,57.01,1086,Under Construction,2,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,1.0
75,57.01,1086,Under Construction,2,Ayanambakkam,AKS Housing Dedvelopment Pvt Ltd,1.0
76,50.76,1045,Ready to move,2,Chromepet,Doshi Housing,2.0
77,33.77,866,Under Construction,2,Chromepet,Amarprakash Developers Pvt Ltd,1.0
78,37.4,770,Ready to move,2,Chromepet,Doshi Housing,1.0
79,30.99,638,Ready to move,2,Chromepet,Doshi Housing,1.0
80,59.22,1245,Ready to move,3,Chromepet,Doshi Housing,2.0
81,43.47,895,Ready to move,2,Chromepet,Doshi Housing,1.0
82,61.55,1294,Ready to move,3,Chromepet,Doshi Housing,2.0
83,58.32,1226,Ready to move,3,Chromepet,Doshi Housing,2.0
84,49.79,1025,Ready to move,2,Chromepet,Doshi Housing,1.0
85,46.83,964,Ready to move,2,Chromepet,Doshi Housing,1.0
86,58.84,1237,Ready to move,3,Chromepet,Doshi Housing,2.0
87,69.92,1470,Ready to move,3,Chromepet,Doshi Housing,3.0
88,44.64,919,Ready to move,2,Chromepet,Doshi Housing,2.0
89,63.88,1343,Ready to move,3,Chromepet,Doshi Housing,2.0
90,60.74,1277,Ready to move,3,Chromepet,Doshi Housing,2.0
91,44.59,918,Ready to move,2,Chromepet,Doshi Housing,1.0
92,45.9,945,Ready to move,2,Chromepet,Doshi Housing,1.0
93,31.38,646,Ready to move,2,Chromepet,Doshi Housing,1.0
94,59.98,1261,Ready to move,3,Chromepet,Doshi Housing,3.0
95,63.22,1329,Ready to move,3,Chromepet,Doshi Housing,3.0
96,56.98,1198,Ready to move,3,Chromepet,Doshi Housing,3.0
97,47.65,981,Ready to move,2,Chromepet,Doshi Housing,1.0
101,25.15,645,Under Construction,2,Chromepet,Amarprakash Developers Pvt Ltd,1.0
103,24.92,639,Under Construction,2,Chromepet,Amarprakash Developers Pvt Ltd,1.0
104,35.13,901,Under Construction,2,Chromepet,Amarprakash Developers Pvt Ltd,1.0
105,24.84,637,Under Construction,2,Chromepet,Amarprakash Developers Pvt Ltd,1.0
107,27.65,709,Under Construction,2,Chromepet,Amarprakash Developers Pvt Ltd,1.0
108,25.03,642,Under Construction,2,Chromepet,Amarprakash Developers Pvt Ltd,1.0
110,24.57,630,Under Construction,2,Chromepet,Amarprakash Developers Pvt Ltd,1.0
111,24.53,629,Under Construction,2,Chromepet,Amarprakash Developers Pvt Ltd,1.0
112,24.49,628,Under Construction,2,Chromepet,Amarprakash Developers Pvt Ltd,1.0
114,24.68,633,Under Construction,2,Chromepet,Amarprakash Developers Pvt Ltd,1.0
115,24.25,622,Under Construction,2,Chromepet,Amarprakash Developers Pvt Ltd,1.0
116,24.41,626,Under Construction,2,Chromepet,Amarprakash Developers Pvt Ltd,1.0
117,34.2,877,Under Construction,2,Chromepet,Amarprakash Developers Pvt Ltd,1.0
118,24.02,616,Under Construction,2,Chromepet,Amarprakash Developers Pvt Ltd,1.0
119,34.32,880,Under Construction,2,Chromepet,Amarprakash Developers Pvt Ltd,1.0
120,34.28,879,Under Construction,2,Chromepet,Amarprakash Developers Pvt Ltd,1.0
121,30.0,690,Ready to move,2,Chromepet,seller,2.0
122,82.0,1450,Ready to move,2,Chromepet,seller,2.0
123,110.0,1943,Ready to move,3,Chromepet,MC Foundation,3.0
124,95.0,1783,Ready to move,3,Chromepet,MC Foundation,3.0
125,60.02,1225,Ready to move,3,Chromepet,MC Foundation,3.0
126,53.6,1094,Ready to move,3,Chromepet,MC Foundation,3.0
127,44.59,910,Ready to move,2,Chromepet,MC Foundation,2.0
128,40.18,820,Ready to move,2,Chromepet,MC Foundation,2.0
129,24.47,505,Ready to move,1,Chromepet,MC Foundation,1.0
130,81.43,1404,Ready to move,3,Chromepet,MC Foundation,3.0
131,72.96,1258,Ready to move,3,Chromepet,MC Foundation,3.0
132,59.15,1183,Ready to move,3,Chromepet,MC Foundation,3.0
133,57.76,996,Ready to move,2,Chromepet,MC Foundation,2.0
134,47.15,943,Ready to move,2,Chromepet,MC Foundation,2.0
135,52.2,900,Ready to move,2,Chromepet,MC Foundation,2.0
136,43.05,861,Ready to move,2,Chromepet,MC Foundation,2.0
137,25.0,500,Ready to move,1,Chromepet,MC Foundation,1.0
138,78.0,1300,Ready to move,3,Chromepet,MC Foundation,3.0
139,68.58,1143,Ready to move,3,Chromepet,MC Foundation,3.0
140,58.14,969,Ready to move,2,Chromepet,MC Foundation,2.0
141,47.1,785,Ready to move,2,Chromepet,MC Foundation,2.0
142,50.0,1050,Ready to move,2,Chromepet,SS PROPERTIES,2.0
143,45.79,669,Ready to move,2,East Tambaram,VGK Builders Pvt Ltd,1.0
144,71.28,1004,Under Construction,2,East Tambaram,DAC Promoters,1.0
145,72.42,1020,Under Construction,2,East Tambaram,DAC Promoters,1.0
148,77.81,1096,Under Construction,2,East Tambaram,DAC Promoters,1.0
150,73.48,1035,Under Construction,2,East Tambaram,DAC Promoters,1.0
151,80.09,1045,Under Construction,2,East Tambaram,The Nest Builder,1.0
152,47.19,640,Under Construction,1,East Tambaram,The Nest Builder,1.0
153,82.21,1075,Under Construction,2,East Tambaram,The Nest Builder,1.0
154,69.1,890,Under Construction,2,East Tambaram,The Nest Builder,1.0
155,85.05,1115,Under Construction,2,East Tambaram,The Nest Builder,1.0
156,74.42,965,Under Construction,2,East Tambaram,The Nest Builder,1.0
157,76.9,1000,Under Construction,2,East Tambaram,The Nest Builder,1.0
158,54.52,806,Ready to move,2,East Tambaram,VGK Builders Pvt Ltd,1.0
159,49.77,734,Ready to move,2,East Tambaram,VGK Builders Pvt Ltd,1.0
160,59.4,882,Ready to move,2,East Tambaram,VGK Builders Pvt Ltd,1.0
161,87.27,1106,Under Construction,3,East Tambaram,VGK Builders Pvt Ltd,2.0
162,105.0,1360,Under Construction,4,East Tambaram,VGK Builders Pvt Ltd,3.0
163,71.68,893,Under Construction,2,East Tambaram,VGK Builders Pvt Ltd,1.0
164,70.44,876,Under Construction,2,East Tambaram,VGK Builders Pvt Ltd,1.0
165,79.72,1000,Under Construction,2,East Tambaram,DAC Promoters,1.0
166,75.04,972,Under Construction,2,East Tambaram,DAC Promoters,1.0
167,57.35,730,Under Construction,2,East Tambaram,DAC Promoters,1.0
168,63.27,811,Under Construction,2,East Tambaram,DAC Promoters,1.0
169,93.27,1171,Under Construction,2,East Tambaram,DAC Promoters,1.0
170,58.82,750,Under Construction,2,East Tambaram,DAC Promoters,1.0
172,79.69,1172,Under Construction,2,East Tambaram,other,1.0
174,83.09,1222,Under Construction,2,East Tambaram,other,1.0
175,67.87,1305,Under Construction,3,Gerugambakkam,other,2.0
176,76.2,1480,Under Construction,3,Gerugambakkam,other,2.0
177,53.07,1005,Under Construction,2,Gerugambakkam,other,1.0
178,56.64,1069,Under Construction,2,Gerugambakkam,other,1.0
179,45.0,950,Under Construction,2,Gerugambakkam,seller,2.0
180,37.0,730,Ready to move,2,Gerugambakkam,R Venkatesan,2.0
181,58.58,1100,Ready to move,2,Gerugambakkam,R Venkatesan,3.0
182,54.22,1015,Ready to move,2,Gerugambakkam,R Venkatesan,2.0
183,44.19,878,Ready to move,2,Gerugambakkam,R Venkatesan,2.0
184,39.73,790,Ready to move,2,Gerugambakkam,R Venkatesan,2.0
185,37.8,790,Ready to move,2,Gerugambakkam,other,2.0
186,85.25,1270,Ready to move,3,Gowrivakkam,The Nest Builder,2.0
187,37.0,574,Ready to move,1,Gowrivakkam,ARB HOMES,1.0
188,65.0,1002,Ready to move,2,Gowrivakkam,ARB HOMES,2.0
189,85.0,1337,Ready to move,3,Gowrivakkam,ARB HOMES,3.0
190,45.0,1176,Under Construction,2,Guduvancheri,seller,2.0
191,48.5,1100,Ready to move,2,Guduvancheri,seller,2.0
192,45.0,1112,Ready to move,2,Guduvancheri,seller,2.0
193,49.0,1100,Ready to move,2,Guduvancheri,seller,2.0
194,34.0,956,Ready to move,1,Guduvancheri,Propsource Realty Private Limited,2.0
195,49.0,1200,Ready to move,2,Guduvancheri,seller,2.0
196,49.0,1200,Ready to move,2,Guduvancheri,seller,2.0
197,16.0,480,Ready to move,1,Guduvancheri,ARB HOMES,1.0
198,38.0,625,Under Construction,2,Guindy,seller,1.0
199,38.0,625,Under Construction,2,Guindy,seller,1.0
200,38.0,625,Under Construction,2,Guindy,seller,1.0
201,38.0,625,Under Construction,2,Guindy,seller,1.0
202,38.0,625,Under Construction,2,Guindy,seller,1.0
203,38.0,625,Under Construction,2,Guindy,seller,1.0
204,260.0,2000,Under Construction,3,Guindy,Propsource Realty Private Limited,3.0
205,260.0,2000,Under Construction,3,Guindy,Propsource Realty Private Limited,3.0
206,118.0,1740,Ready to move,3,Iyappanthangal,other,2.0
207,111.0,1645,Ready to move,3,Iyappanthangal,other,2.0
208,121.0,1790,Ready to move,3,Iyappanthangal,other,2.0
209,119.0,1760,Ready to move,3,Iyappanthangal,other,2.0
210,115.0,1700,Ready to move,3,Iyappanthangal,other,3.0
211,117.0,1730,Ready to move,3,Iyappanthangal,other,2.0
212,130.0,1800,Ready to move,3,Iyappanthangal,Prestige Estates Projects Ltd,2.0
213,139.0,1938,Ready to move,3,Iyappanthangal,Prestige Estates Projects Ltd,2.0
214,143.0,1990,Ready to move,3,Iyappanthangal,Prestige Estates Projects Ltd,2.0
215,131.0,1825,Ready to move,3,Iyappanthangal,Prestige Estates Projects Ltd,2.0
216,46.06,940,Ready to move,2,Iyyappanthangal,HM Homes,2.0
217,50.22,1025,Ready to move,2,Iyyappanthangal,HM Homes,2.0
218,43.61,890,Ready to move,2,Iyyappanthangal,HM Homes,2.0
219,39.93,815,Ready to move,2,Iyyappanthangal,HM Homes,2.0
220,50.47,1030,Ready to move,2,Iyyappanthangal,HM Homes,2.0
221,50.47,1030,Ready to move,2,Iyyappanthangal,HM Homes,2.0
222,42.23,862,Ready to move,2,Iyyappanthangal,HM Homes,2.0
224,53.0,942,Ready to move,2,Iyyappanthangal,seller,2.0
225,53.0,942,Ready to move,2,Iyyappanthangal,seller,2.0
226,53.0,942,Ready to move,2,Iyyappanthangal,seller,2.0
227,53.0,942,Ready to move,2,Iyyappanthangal,seller,2.0
228,53.0,942,Ready to move,2,Iyyappanthangal,seller,2.0
229,53.0,942,Ready to move,2,Iyyappanthangal,seller,2.0
230,53.0,942,Ready to move,2,Iyyappanthangal,seller,2.0
231,53.0,942,Ready to move,2,Iyyappanthangal,seller,2.0
232,53.0,942,Ready to move,2,Iyyappanthangal,seller,2.0
233,125.0,2350,Ready to move,4,Iyyappanthangal,seller,4.0
234,125.0,2350,Ready to move,4,Iyyappanthangal,seller,4.0
235,125.0,2350,Ready to move,4,Iyyappanthangal,seller,4.0
236,125.0,2350,Ready to move,4,Iyyappanthangal,seller,4.0
237,53.0,942,Ready to move,2,Iyyappanthangal,seller,2.0
238,53.0,942,Ready to move,2,Iyyappanthangal,seller,2.0
239,53.0,942,Ready to move,2,Iyyappanthangal,seller,2.0
240,53.0,942,Ready to move,2,Iyyappanthangal,seller,2.0
241,53.0,942,Ready to move,2,Iyyappanthangal,seller,2.0
242,53.0,942,Ready to move,2,Iyyappanthangal,seller,2.0
243,53.0,942,Ready to move,2,Iyyappanthangal,seller,2.0
244,53.0,942,Ready to move,2,Iyyappanthangal,seller,2.0
245,53.0,942,Ready to move,2,Iyyappanthangal,seller,2.0
247,33.77,538,Ready to move,1,Karapakkam,Doshi Housing,1.0
249,66.7,1027,Ready to move,2,Karapakkam,Doshi Housing,1.0
251,66.5,1024,Ready to move,2,Karapakkam,Doshi Housing,1.0
252,174.0,2686,Ready to move,4,Karapakkam,Doshi Housing,3.0
260,171.0,2640,Ready to move,4,Karapakkam,Doshi Housing,3.0
261,34.46,549,Ready to move,1,Karapakkam,Doshi Housing,1.0
265,68.0,1024,Ready to move,2,Karapakkam,ARB HOMES,2.0
266,170.0,2616,Ready to move,4,Karapakkam,ARB HOMES,3.0
267,68.0,1024,Ready to move,2,Karapakkam,ARB HOMES,2.0
268,95.0,1564,Ready to move,2,Karapakkam,24K Realtors,3.0
269,70.0,1024,Ready to move,2,Karapakkam,other,2.0
270,33.05,1002,Ready to move,2,Kelambakkam,Advaita Homes,1.0
272,41.0,1243,Ready to move,2,Kelambakkam,Advaita Homes,1.0
273,40.94,1241,Ready to move,2,Kelambakkam,Advaita Homes,1.0
274,32.99,1000,Ready to move,2,Kelambakkam,Advaita Homes,1.0
275,22.96,696,Ready to move,1,Kelambakkam,Advaita Homes,1.0
276,36.98,1121,Ready to move,2,Kelambakkam,Advaita Homes,1.0
277,20.88,633,Ready to move,1,Kelambakkam,Advaita Homes,1.0
279,36.75,1114,Ready to move,2,Kelambakkam,Advaita Homes,1.0
281,36.09,1094,Ready to move,2,Kelambakkam,Advaita Homes,1.0
283,32.89,997,Ready to move,2,Kelambakkam,Advaita Homes,1.0
284,32.52,986,Ready to move,2,Kelambakkam,Advaita Homes,1.0
285,30.21,916,Ready to move,2,Kelambakkam,Advaita Homes,1.0
286,26.75,811,Ready to move,1,Kelambakkam,Advaita Homes,1.0
288,32.26,978,Ready to move,2,Kelambakkam,Advaita Homes,1.0
290,32.16,975,Ready to move,2,Kelambakkam,Advaita Homes,1.0
291,25.79,782,Ready to move,1,Kelambakkam,Advaita Homes,1.0
292,32.39,982,Ready to move,2,Kelambakkam,Advaita Homes,1.0
293,32.33,980,Ready to move,2,Kelambakkam,Advaita Homes,1.0
294,25.69,779,Ready to move,1,Kelambakkam,Advaita Homes,1.0
295,34.4,1043,Ready to move,2,Kelambakkam,Advaita Homes,1.0
296,34.73,1053,Ready to move,2,Kelambakkam,Advaita Homes,1.0
297,32.03,971,Ready to move,2,Kelambakkam,Advaita Homes,1.0
298,31.83,965,Ready to move,2,Kelambakkam,Advaita Homes,1.0
299,26.65,808,Ready to move,1,Kelambakkam,Advaita Homes,1.0
300,31.37,951,Ready to move,2,Kelambakkam,Advaita Homes,1.0
301,29.19,885,Ready to move,2,Kelambakkam,Advaita Homes,1.0
302,24.84,753,Ready to move,1,Kelambakkam,Advaita Homes,1.0
304,33.31,1010,Ready to move,2,Kelambakkam,Advaita Homes,1.0
305,31.14,944,Ready to move,2,Kelambakkam,Advaita Homes,1.0
306,26.75,811,Ready to move,2,Kelambakkam,Advaita Homes,1.0
307,33.28,1009,Ready to move,2,Kelambakkam,Advaita Homes,1.0
308,31.07,942,Ready to move,2,Kelambakkam,Advaita Homes,1.0
309,37.08,1124,Ready to move,2,Kelambakkam,Advaita Homes,1.0
310,31.27,948,Ready to move,2,Kelambakkam,Advaita Homes,1.0
312,33.41,1013,Ready to move,2,Kelambakkam,Advaita Homes,1.0
313,35.0,840,Ready to move,2,Kelambakkam,seller,2.0
314,73.0,1737,Ready to move,3,Kelambakkam,seller,3.0
315,41.0,1250,Ready to move,1,Kelambakkam,Elite nisha,2.0
316,48.0,1270,Ready to move,2,Kelambakkam,Elite nisha,1.0
318,58.0,1400,Ready to move,3,Kelambakkam,Elite nisha,3.0
319,53.0,1550,Ready to move,2,Kelambakkam,Elite nisha,2.0
320,52.0,1350,Ready to move,2,Kelambakkam,Elite nisha,2.0
321,46.0,1262,Under Construction,3,Kelambakkam,ARB HOMES,2.0
322,35.0,994,Under Construction,2,Kelambakkam,ARB HOMES,2.0
323,36.21,1050,Under Construction,2,Kelambakkam,Dee Star Properties,1.0
324,34.28,994,Under Construction,2,Kelambakkam,Dee Star Properties,1.0
325,43.52,1262,Under Construction,3,Kelambakkam,Dee Star Properties,3.0
326,46.04,1335,Under Construction,3,Kelambakkam,Dee Star Properties,2.0
327,75.0,1791,Ready to move,3,Kelambakkam,other,3.0
328,90.46,1508,Ready to move,3,Kolapakkam,Poojaa Foundation,2.0
329,104.0,1745,Ready to move,3,Kolapakkam,Poojaa Foundation,2.0
330,104.0,1745,Ready to move,3,Kolapakkam,Poojaa Foundation,2.0
331,131.0,2185,Ready to move,4,Kolapakkam,Poojaa Foundation,3.0
332,92.98,1550,Ready to move,3,Kolapakkam,Poojaa Foundation,2.0
333,91.18,1520,Ready to move,2,Kolapakkam,Poojaa Foundation,1.0
334,181.0,3024,Ready to move,5,Kolapakkam,Poojaa Foundation,6.0
335,181.0,3024,Ready to move,5,Kolapakkam,Poojaa Foundation,6.0
336,97.0,1617,Ready to move,2,Kolapakkam,Poojaa Foundation,1.0
337,97.0,1617,Ready to move,2,Kolapakkam,Poojaa Foundation,1.0
338,80.26,1338,Ready to move,2,Kolapakkam,Poojaa Foundation,1.0
339,80.26,1338,Ready to move,2,Kolapakkam,Poojaa Foundation,1.0
340,91.18,1520,Ready to move,2,Kolapakkam,Poojaa Foundation,1.0
341,181.0,3024,Ready to move,5,Kolapakkam,Poojaa Foundation,6.0
342,181.0,3024,Ready to move,5,Kolapakkam,Poojaa Foundation,6.0
343,97.0,1617,Ready to move,2,Kolapakkam,Poojaa Foundation,1.0
344,97.0,1617,Ready to move,2,Kolapakkam,Poojaa Foundation,1.0
345,80.26,1338,Ready to move,2,Kolapakkam,Poojaa Foundation,1.0
346,80.26,1338,Ready to move,2,Kolapakkam,Poojaa Foundation,1.0
349,40.42,825,Ready to move,2,Kolapakkam,HM Homes,2.0
350,42.14,860,Ready to move,2,Kolapakkam,HM Homes,2.0
352,70.0,1148,Ready to move,2,Kolapakkam,ARB HOMES,2.0
353,54.0,893,Ready to move,2,Kolathur,seller,2.0
354,160.0,2700,Ready to move,4,Kolathur,seller,3.0
355,55.21,986,Ready to move,2,Kolathur,other,2.0
356,55.21,986,Ready to move,2,Kolathur,other,2.0
357,140.0,2200,Ready to move,6,Kolathur,seller,4.0
358,91.58,1409,Ready to move,3,Kolathur,Selvakumar,2.0
359,63.89,983,Ready to move,2,Kolathur,Selvakumar,1.0
360,68.31,1051,Ready to move,2,Kolathur,Selvakumar,1.0
361,66.36,1021,Ready to move,2,Kolathur,Selvakumar,1.0
362,64.61,994,Ready to move,2,Kolathur,Selvakumar,1.0
363,65.65,1010,Ready to move,2,Kolathur,Selvakumar,1.0
